gene	spearman_r	n_samples
CADM4	0.01888695404715891	32
CADPS	0.8391557644779574	53
CALB2	0.8129608741060436	96
CALCOCO1	0.42570073139423154	85
CALCOCO2	0.2792853896982924	96
CALD1	0.6437585435549917	96
CALM2	0.24234511338765288	96
CALML4	0.48433893707806486	92
CALR	0.3997273430555373	96
CALU	0.3453451620421544	96
CAMK1	0.48377699251873624	96
CAMK1D	0.6948642123323067	96
CAMK2D	0.6287470031992439	96
CAMK2G	0.45575557405594097	96
CAMKK2	0.294103604678921	90
CAMKMT	0.5414743315772965	26
CAMLG	0.34155844155844156	21
CAMSAP3	0.1247303951520164	96
CAND1	0.4130950846897381	96
CANT1	0.7068733976478058	96
CANX	0.3405307334105482	96
CAP1	0.4088593773101664	96
CAP2	0.4960536461644706	96
CAPG	0.5538531450635403	96
CAPN1	0.39909926114023603	96
CAPN15	0.09232773363510877	48
CAPN2	0.6481334527055442	96
CAPN5	0.6171788628505261	96
CAPN6	0.5314757481940144	40
CAPN7	0.1828695068436559	96
CAPN9	0.6494692870556892	49
CAPNS1	0.17745824504458704	96
CAPRIN1	0.474357104829486	96
CAPS	0.4848876392910491	58
CAPZA1	0.36859811312628504	96
CAPZA2	0.09385703724518468	96
CAPZB	0.5183841234956074	96
CARD16	0.550000253134437	84
CARD19	0.070032640131551	93
CARHSP1	0.37305425368123335	96
CARM1	0.3600264523349273	96
CARMIL1	0.6501081818146375	96
CARNMT1	0.2232828718620281	61
CARS	0.4313803955614639	96
CARS2	0.6157341780020492	96
CASC3	-0.04358525726269221	75
CASC4	0.526365519802963	95
CASD1	0.4161138897140644	49
CASK	0.7236409267763124	96
CASKIN2	0.0450426905351221	41
CASP1	0.8839067401492118	96
CASP10	0.6411413806487265	96
CASP2	0.176571634279194	87
CASP3	0.3589903586939935	96
CASP4	0.4358871291904494	72
CASP5	0.03837471783295711	20
CASP6	0.42141532119397557	96
CASP7	0.5039237631185317	96
CASP8	0.45650330271865325	91
CASP9	0.12634806544392416	44
CAST	0.7574014665458265	96
CAT	0.15790330463242847	96
CAV1	0.43823848687775235	96
CAV2	0.39327922755416345	74
CBFB	0.3087195973900894	96
CBL	0.27383100235311164	96
CBLB	0.16374563572131168	64
CBLL1	-0.046375585890585096	44
CBR1	0.2736207388719501	96
CBR3	0.44536507119107394	96
CBR4	0.17104428716384465	96
CBWD1	0.29956976862359835	81
CBX1	0.07638516790925055	96
CBX3	0.05993726156012137	96
CBX5	0.4775973629593457	96
CBX8	0.3944692315028405	93
CC2D1A	0.3263077575412622	96
CC2D1B	0.36672002390883174	96
CCAR1	0.2650532948666865	96
CCAR2	0.7234106771027625	96
CCDC115	-0.2951883936958565	66
CCDC117	0.23399014778325114	29
CCDC12	0.2089305167924749	79
CCDC124	0.3658127136914812	96
CCDC126	0.35037593984962395	20
CCDC127	0.17993762828453586	84
CCDC134	0.6103481904094219	93
CCDC137	0.27221829002890763	36
CCDC186	0.4660339273476514	87
CCDC22	-0.0424251878937439	96
CCDC25	0.5090631623598583	96
CCDC28A	0.2542849793899276	72
CCDC43	0.3732540891949436	84
CCDC47	0.42940907170225695	96
CCDC50	0.4441678677431222	96
CCDC51	0.08210736935675933	96
CCDC58	0.21782184933726742	96
CCDC6	0.2501398897852451	96
CCDC61	-0.07309400569262657	46
CCDC69	-0.02846585492648807	28
CCDC80	0.6317895940537449	54
CCDC86	0.3565280501033152	96
CCDC88B	0.3691026827012026	46
CCDC9	0.07011415517531273	96
CCDC90B	0.05815430653235209	81
CCDC91	0.47369112608943376	91
CCDC93	0.015470962272238181	96
CCDC94	0.3005641744867002	79
CCDC97	0.18904978303229533	59
CCL15	0.33	25
CCL18	0.34935064935064936	21
CCL20	0.2841169473943496	32
CCL21	0.6320064299085704	96
CCL24	0.6277823783848162	67
CCM2	0.3226431637131247	58
CCNB1	0.5584411011606816	44
CCNH	0.23286933809302474	58
CCNK	0.11581935274429163	96
CCNL1	0.35977176740428995	41
CCNT1	0.11209154158849279	85
CCNY	-0.017197446157664505	68
CCNYL1	0.41166493468631776	38
CCPG1	0.34090909090909094	33
CCS	0.061396487822468815	96
CCT2	0.18404899653839318	96
CCT3	0.23888766429886105	96
CCT4	0.16900892594182182	96
CCT5	0.15319607837280583	96
CCT6A	0.18329676442312293	96
CCT7	0.17063501484562613	96
CCT8	0.3894654024422679	96
CCZ1	0.08346418240012185	96
CD109	0.596186781279478	96
CD14	0.6335590771781939	96
CD151	0.3707765716620974	96
CD163	0.5734681696713195	96
CD163L1	0.38439673932732005	80
CD164	0.06232686980609418	62
CD177	0.20129013482387384	96
CD180	0.20378529199519213	44
CD2	0.654221578414825	76
CD200	0.35839822024471635	30
CD209	0.4583156432188546	86
CD248	0.4110299829217434	96
CD276	0.3327330871325669	96
CD2AP	0.5820751773760766	96
CD2BP2	0.1430499599864697	96
CD300A	0.7265374803235086	48
CD34	0.27082902345296744	96
CD36	0.4862138900664261	96
CD38	0.6367499485776745	96
CD3E	0.5933223864258347	28
CD3EAP	0.48621291348123813	94
CD4	0.4001450561797677	68
CD40	0.7358108753434844	38
CD44	0.541695775157098	96
CD46	0.5529201907356608	96
CD47	0.3575863834772001	96
CD48	0.38042908664961006	92
CD5	0.37621013032919437	73
CD53	0.48728919499563345	86
CD55	0.4001315798490016	96
CD58	0.1630237365985406	66
CD59	0.30202320960549267	96
CD63	0.1434913098976947	96
CD68	0.24578094932003072	43
CD74	0.620857580870752	96
CD81	0.2928213893364875	96
CD82	0.42753656705989795	92
CD8A	0.8019658874348022	47
CD9	0.4048399841499273	96
CD93	0.15884067815799155	86
CD99	0.3993244663986748	96
CD99L2	0.25359682103319897	71
CDA	0.35794972713364864	91
CDC123	0.1523634345171367	82
CDC16	0.5176395581916451	96
CDC23	-0.054229842982774216	92
CDC26	0.45658003351175747	38
CDC27	0.5074201184351337	96
CDC34	0.42246642246642246	27
CDC37	0.47259507460423306	96
CDC37L1	0.3335684211630495	54
CDC40	0.3906853552477942	96
CDC42	0.22740251901309136	96
CDC42BPA	0.4944938079568549	92
CDC42BPB	0.2597769910063892	96
CDC42BPG	0.34870023760758473	46
CDC42EP1	0.25644634870064514	90
CDC42EP4	0.15516042718077486	96
CDC42EP5	0.41138786694467616	86
CDC42SE1	0.425248408921379	64
CDC42SE2	0.3407430048070243	60
CDC5L	0.1383036086793658	96
CDC73	0.31168355512864393	96
CDCA5	0.4012870012870014	36
CDCP1	0.25976135963367386	88
CDH1	0.28467074074934784	96
CDH11	0.5976274773262437	96
CDH13	0.38391991163492073	96
CDH17	0.7259408976082438	96
CDH3	0.3771972836478824	35
CDH5	0.3906463576948168	39
CDHR5	0.4012686853028268	94
CDIPT	0.37726878103909117	96
CDK1	0.5270538363743745	96
CDK11A	0.007524454477050413	20
CDK11B	0.4333943771931344	96
CDK12	0.17898150269337368	69
CDK13	0.136310453497489	82
CDK16	0.31428571428571433	21
CDK18	-0.03645769211050724	29
CDK2	0.37814939736722847	86
CDK4	0.2456073292976129	91
CDK5	0.6558716401494268	96
CDK5RAP1	0.44823067069206063	31
CDK5RAP3	0.10243019053147771	96
CDK6	0.48474858355914835	91
CDK7	0.3103808814509428	75
CDK8	0.25362903225806455	31
CDK9	0.05212395802953126	96
CDKAL1	0.4227233718208712	81
CDKN1B	0.23573911347182186	91
CDKN2AIP	0.4297230297488786	96
CDKN2AIPNL	0.12886058822388283	58
CDKN2C	0.11780203878463602	89
CDS1	0.4460897269579838	62
CDS2	0.4853752581612775	96
CDV3	0.3600779991542537	96
CDX1	0.6074328740443529	37
CDX2	0.6587077635541898	89
CDYL	0.2362552635074622	60
CEACAM1	0.36766945086161923	96
CEACAM5	0.38262494457505564	96
CEACAM6	0.5060406466838083	88
CEACAM7	0.690553061602538	96
CEBPB	0.20259022994871492	73
CEBPG	0.25213320244657556	43
CEBPZ	0.16450304535165883	96
CEL	0.6364163084460335	36
CELF1	0.2949443155835011	96
CELF2	0.4971580889335034	96
CEMIP	0.6754290148313948	44
CENPB	0.4438234669000069	84
CENPC	0.09215519183105876	72
CENPV	0.4022410029018152	96
CENPX	0.2516324544369923	55
CEP170	0.6426066726953157	96
CEP170B	0.12753537983766786	95
CEP41	0.28594555489578266	79
CEP44	0.12391673144787625	46
CEP55	0.5956479690573259	21
CEPT1	0.41223569309266306	96
CERS2	0.42070387094427064	78
CERS6	0.4867875771116025	96
CES1	0.7565693976848952	96
CES2	0.8178072302201802	96
CES3	0.5076473341622951	96
CETN2	0.1891093574619949	96
CETN3	0.25889328063241107	23
CFAP20	0.15933481798250942	93
CFAP36	0.46871472343170456	53
CFB	-0.014955337461938275	96
CFD	0.32688081609042946	96
CFDP1	0.38810921153355443	87
CFH	0.2865088139406773	96
CFI	0.2789656634183062	96
CFL1	0.19810837665732692	96
CFL2	0.6796987080083314	96
CFP	0.15730005938566388	96
CGGBP1	0.10912457525234703	96
CGN	0.4902450190786987	96
CGREF1	0.48453645368025805	63
CHAF1B	0.5077636620286348	31
CHAMP1	0.21482468724935277	96
CHCHD1	-0.23700506661662604	40
CHCHD10	0.48514609730083075	96
CHCHD2	0.07670969011089428	96
CHCHD3	0.25567443832279285	96
CHCHD4	0.1504557130182987	94
CHCHD6	0.0998399305553213	96
CHCHD7	0.06180977171361238	47
CHD1	0.3847393957273074	73
CHD1L	0.3768442650054358	88
CHD2	0.3603666106769882	79
CHD3	-0.08543476739903368	90
CHD4	0.30728274694256663	96
CHD8	0.10844271598630033	57
CHDH	0.6747559975389702	96
CHEK2	0.35152378967312736	71
CHERP	0.13678477443890844	96
CHI3L1	0.46144547987434376	62
CHID1	0.5505451462515762	96
CHIT1	-0.015810276679841896	23
CHKB	0.2083934826740291	86
CHL1	0.4154943907486492	96
CHM	0.3200553094780691	72
CHMP1A	0.6379812599866446	96
CHMP1B	0.45808195392856155	96
CHMP2A	0.22285902257679607	96
CHMP2B	0.3709541767616597	96
CHMP3	0.41866837593726053	96
CHMP4A	0.41191132634300315	96
CHMP4B	0.6604923409085128	96
CHMP4C	0.4197392369693149	64
CHMP5	0.27159120583885704	96
CHMP6	0.24837044644227133	96
CHMP7	0.5153525283394687	96
CHORDC1	0.5676342018460914	96
CHP1	0.20509568397375816	96
CHP2	0.3910648598876774	54
CHPF2	-0.105629610940902	55
CHRAC1	0.3410381406281777	79
CHRDL1	0.573076923076923	25
CHRDL2	0.1620807802661776	28
CHTF18	0.25615512191013395	49
CHTOP	0.07944313499809201	96
CHUK	0.43863480677136774	96
CIAO1	0.08405088361320627	96
CIAPIN1	0.4175269269377899	96
CIB1	0.07735428670303605	96
CILP	0.6772932150384718	96
CIR1	0.4126290569530276	44
CIRBP	0.4655685779785402	96
CISD1	0.17736569550854694	96
CISD2	0.4315373946934248	96
CISD3	0.13902840188518367	96
CIZ1	0.04411859283555213	72
CKAP2	0.1609022556390977	20
CKAP4	0.7025617373964825	96
CKAP5	0.346189715670013	96
CKB	0.4234848053556176	96
CKMT1A	0.716757497350419	96
CKMT2	0.7501539152054781	85
CKS1B	0.5503952569169961	23
CLASP1	-0.06421660557106856	96
CLASP2	0.14242063534483446	96
CLASRP	-0.10390202908506359	50
CLC	0.532968765853132	96
CLCA1	0.6342133469523967	96
CLCA4	0.48680584210255035	85
CLCC1	0.27938563175744	96
CLCN3	0.25793046885679133	87
CLCN7	0.25817245817245815	36
CLDN3	0.5567997612700049	96
CLDN4	0.3021835742492842	70
CLDN7	0.27777966187916364	96
CLDND1	0.40076923076923077	25
CLEC11A	0.6559416061391011	50
CLEC16A	0.040911887370946656	56
CLEC3B	0.03500400207301353	96
CLIC1	0.3999593054801953	96
CLIC2	0.450196190149333	96
CLIC3	0.5290557870011249	31
CLIC4	0.5274113362257515	96
CLIC5	0.7161770790235831	96
CLINT1	0.6702862549508323	96
CLIP1	0.611609065601249	96
CLIP2	0.4254034787882286	96
CLK3	0.27106227106227104	27
CLMN	0.615126358212171	96
CLN5	0.31596528651693717	96
CLN6	0.23286928702837617	61
CLNS1A	0.22187821728135693	93
CLP1	-0.18670627968505785	87
CLPB	0.43692833651441165	96
CLPP	0.2396904420040951	96
CLPTM1	-0.08044873862361594	96
CLPTM1L	0.27353685252884247	96
CLPX	0.27849672404671794	96
CLRN3	0.6207505904995189	70
CLSTN1	0.05572795240774981	72
CLTA	0.1278490499500364	96
CLTB	0.4807004930963325	96
CLTC	0.5304973582417071	96
CLU	0.4088044982605708	96
CLUH	0.14184315387957785	96
CLYBL	0.6958412042561812	96
CMAS	0.40895556806543726	96
CMBL	0.7848788114169617	96
CMC1	0.15026914971276162	92
CMC2	0.17846327062939846	96
CMC4	0.41342529022007873	59
CMIP	-0.023507090719184838	72
CMPK1	0.5979279356518752	96
CMPK2	0.3971457967439813	95
CMSS1	0.39026435154340056	71
CMTM4	0.6242703981037059	87
CMTM6	0.2063750181964887	61
CMTR1	0.383975989419066	96
CNBP	0.14754576468912567	96
CNDP2	0.2665680934969106	96
CNIH4	0.15047206925066595	96
CNN1	0.7261729946258013	96
CNN2	0.2763069097472247	96
CNN3	0.44834660996802156	96
CNNM3	0.15404356092048432	86
CNNM4	0.281120493783385	96
CNOT1	0.30762083047906835	96
CNOT10	0.03351985621475966	96
CNOT11	0.09300921750484399	96
CNOT2	0.06201017946384375	88
CNOT3	0.05316168940076295	96
CNOT4	0.13963551448322875	64
CNOT7	0.1725460823179086	69
CNOT9	0.30151656968368074	96
CNP	0.5776893781423853	96
CNPY2	0.308349950494755	96
CNPY3	0.5698201253425215	96
CNPY4	0.5199335144665711	62
CNRIP1	0.3542339214986758	71
COA3	0.2641078163274982	96
COA4	0.15960367217429913	89
COA5	0.32278492454841695	94
COA6	0.180206393948412	96
COA7	0.2732128688752075	96
COASY	0.46473748109361973	96
COBL	0.4047723422150508	59
COBLL1	0.305514730567513	93
COG1	0.3007565969095508	96
COG2	0.4655005188763922	96
COG3	0.604457466923042	96
COG4	0.3866206807876617	96
COG5	0.1988198389159377	96
COG6	0.1415897691556707	96
COG7	0.3090462060354939	96
COG8	0.19196410424146057	96
COIL	0.4205639173239411	96
COL10A1	0.6882212641965879	92
COL11A1	0.48521886582856694	92
COL12A1	0.4522344834238813	96
COL14A1	0.4874268758200542	96
COL15A1	0.4171414425046461	96
COL16A1	0.5517271783880573	96
COL17A1	0.7342814190974549	72
COL18A1	0.25988388261346435	96
COL1A1	0.2973772204166366	96
COL1A2	0.38186060406359423	96
COL3A1	0.36561130781236784	96
COL4A1	0.2938872403577731	96
COL4A2	0.188677197735707	96
COL4A3BP	0.6771706949857675	96
COL5A1	0.31613378010993526	96
COL5A2	0.5213769996646073	96
COL5A3	0.1868579474371258	96
COL6A1	0.22891860459736474	96
COL6A2	0.29148622301774096	96
COL6A3	0.21123350126693424	96
COL7A1	0.16884602878794325	90
COL8A1	0.3541854645253363	89
COLEC12	0.5021771230400495	86
COLGALT1	0.579860887380441	96
COMMD1	0.2998924946763239	96
COMMD10	0.11572377470639818	68
COMMD2	-0.14170996698904653	60
COMMD3	0.1468453074151874	82
COMMD3-BMI1	0.23312485047880488	76
COMMD4	-0.013761763459171973	96
COMMD5	-0.037500626532804775	87
COMMD6	-0.06299068401640646	96
COMMD7	0.11315389615094898	85
COMMD8	0.17323448820064272	96
COMMD9	-0.02653282691264243	96
COMP	0.8429059121601173	94
COMT	0.6607907703928093	96
COMTD1	0.30266999930527855	96
COPA	0.36635614173228437	96
COPB1	0.3720864773230384	96
COPB2	0.3242198363361685	96
COPE	0.12163715718827259	96
COPG1	0.18884804254483603	96
COPG2	0.5243957445974972	96
COPS2	0.2307094918842729	96
COPS3	0.4406929108223229	96
COPS4	0.1733486167012885	96
COPS5	-0.26654367503230897	96
COPS6	0.022908322623620508	96
COPS7A	-0.04646793502328203	96
COPS7B	0.34912926256194576	96
COPS8	0.06931821265457769	96
COPZ1	0.38576893338216744	96
COPZ2	0.6396428176178156	96
COQ10B	-0.005045778746112835	78
COQ3	0.1776394103931562	96
COQ5	0.058438519504589635	96
COQ6	0.31988319405998883	96
COQ7	0.10205486666238525	96
COQ8A	0.6656651021613275	96
COQ8B	0.3937414747668774	92
COQ9	0.1898899876601959	96
CORO1A	0.4368774989088432	96
CORO1B	0.5252750308604295	96
CORO1C	0.48967846745761107	96
CORO2A	0.6238969865094922	96
COTL1	0.6719954421712763	96
COX11	0.34394235817761304	68
COX14	0.12709359605911327	29
COX15	0.30745231030274295	96
COX17	0.1302526850729689	96
COX18	0.5263913025654551	43
COX19	0.034739807127549045	75
COX20	0.44276318071280846	92
COX4I1	0.15523293083089254	96
COX5A	0.04791150208419524	96
COX5B	0.06094087006624252	96
COX6A1	-0.042078418872501154	96
COX6B1	0.07389496673370408	96
COX6C	0.021581733524722323	96
COX7A1	0.54309986823685	43
COX7A2	-0.07772498668963178	96
COX7A2L	0.1472541186524597	96
COX7B	-0.10368531538796477	96
COX7C	0.023060540703976024	96
COX8A	-0.20033301795088726	96
CP	0.08273813166846118	96
CPA3	0.38387842860631055	96
CPD	0.6863041664846304	96
CPE	0.30075187969924805	20
CPM	0.3472875999470947	96
CPNE1	0.7130885968671781	96
CPNE2	0.29663807447429646	90
CPNE3	0.39188543021660016	96
CPOX	0.5933992145797867	96
CPPED1	0.46262157652708263	96
CPQ	0.26916100275239196	65
CPSF1	0.34412992536068776	96
CPSF2	0.13921389086716182	96
CPSF3	0.4030026384150519	96
CPSF4	-0.07054123441391569	96
CPSF6	0.2094353763983199	96
CPSF7	0.3367867740587404	96
CPT1A	0.7310284019702888	96
CPT2	0.556872134401056	96
CPTP	0.21562083310855748	30
CPVL	0.4013741556027342	96
CPXM2	0.17121524769338264	36
CPZ	0.4276417280093425	46
CRABP2	0.7242120036769184	59
CRACR2A	0.4958865977073144	84
CRADD	0.3089706068324534	96
CRAT	0.7117189831520117	96
CRBN	0.13865583266072967	96
CRCP	-0.037711564528827395	36
CREB1	0.19417106968168432	96
CREBBP	-0.13496188103081408	64
CREG1	0.110893331696286	41
CRELD1	0.592513209512693	96
CRELD2	0.3354382946695965	96
CRIP1	0.7939378113631997	96
CRIP2	0.4372556135948613	96
CRIPT	0.019433420190198582	28
CRISPLD2	0.2859880659535796	41
CRK	0.5904759320930296	96
CRKL	0.2496583298136836	96
CRLF3	0.4479861903363834	96
CRNKL1	0.43855871132087715	96
CROCC	0.04922220903192358	92
CROT	0.4054553933111	92
CRTAP	0.19957541475519755	96
CRTC1	-0.035413599149337754	43
CRTC2	0.0786459235293252	26
CRTC3	0.10944759959740016	62
CRYAB	0.6070719987602058	96
CRYL1	0.645883849092311	96
CRYM	0.6387306813069443	84
CRYZ	0.6112644722971369	96
CRYZL1	0.2123298357300811	96
CS	0.34782077890367485	96
CSDE1	0.24040965816603363	96
CSE1L	0.5436756896197324	96
CSF1R	0.10285961250533839	50
CSK	0.41009536485649456	96
CSNK1A1	0.18317348780214338	96
CSNK1D	-0.00569626408491004	60
CSNK1G1	0.1620142309797482	28
CSNK1G3	0.20364725196768843	55
CSNK2A1	0.6398822545745648	96
CSNK2A2	0.3964038512872954	96
CSNK2B	0.10617452259657655	96
CSRP1	0.5252844528866161	96
CSRP2	0.14449855536885062	96
CST1	0.5810276679841898	22
CST3	0.5125257315609908	96
CSTA	0.4235887420741326	35
CSTB	0.3844056484759696	96
CSTF1	0.25836710470686935	96
CSTF2	0.4654009984370989	96
CSTF2T	0.0564520208407102	78
CSTF3	-0.018543576389788426	96
CTBP1	-0.01205967436173071	96
CTBP2	0.5636742223979678	96
CTBS	0.16311336100813156	87
CTCF	0.32447189129065795	96
CTDP1	0.38516881278639825	88
CTDSP1	0.14558320495984617	71
CTDSPL2	0.4521229525708291	80
CTGF	0.7892709592854872	35
CTH	0.6420090311126431	91
CTHRC1	0.7499991522219432	96
CTIF	0.23305042152145863	53
CTNNA1	0.22111517305970507	96
CTNNAL1	0.1461840918811264	31
CTNNB1	0.3376944885618418	96
CTNNBIP1	0.12549407114624506	23
CTNNBL1	0.62367655337534	96
CTNND1	0.33817155809139837	96
CTPS1	0.3130678369200483	96
CTPS2	0.750627390867902	96
CTR9	0.052443449660605775	96
CTSA	0.5674075380457289	96
CTSB	0.5056701030927835	96
CTSC	0.37339763155540834	96
CTSD	0.4004367982723917	96
CTSE	0.6909740399111284	41
CTSG	0.16764576400501396	96
CTSH	0.4382640897755442	96
CTSK	0.536874183749691	82
CTSL	0.47585732114273305	96
CTSS	0.5175785158147247	96
CTSZ	0.40697106584137444	96
CTTN	0.23404731546687985	96
CTTNBP2NL	0.17874196261839828	96
CTU1	-0.018849779152303788	25
CTU2	0.12787840907800327	91
CUEDC1	-0.2100092279053166	48
CUL1	0.32922081446265833	96
CUL2	0.2091117811139941	96
CUL3	0.1316774736186994	96
CUL4A	0.5671812367838052	96
CUL4B	0.5643427362325186	96
CUL5	0.1823299601224826	96
CUTA	0.3795629349373106	96
CUTC	0.44041224233432363	70
CUX1	0.19987520093787742	96
CWC15	0.17349503006478786	96
CWC22	0.058450193904934826	91
CWC25	-0.07536428645075145	73
CWC27	0.1994448981482082	82
CWF19L1	0.20517394578274467	96
CXADR	0.6871112799349572	96
CXCL1	0.509090909090909	21
CXCL12	0.5536901195900935	86
CXCL14	0.685830285556314	72
CXCL5	0.7617165443252402	22
CXCL8	0.7523395721925135	33
CXORF38	0.5473463257183534	90
CXORF56	0.468298587332176	91
CXXC1	0.04840683597466987	65
CYB5A	0.43897244595419876	96
CYB5B	0.5041644623618725	96
CYB5R1	0.5642695334036216	96
CYB5R2	0.7137697771057575	91
CYB5R3	0.47583907866943453	96
CYB5R4	0.2107570330112399	54
CYBA	0.3373858430087326	96
CYBB	0.408251576083222	96
CYBRD1	0.38809041380834725	95
CYC1	0.3877452743330003	96
CYCS	0.2533581570760536	96
CYFIP1	0.3115093226259352	96
CYFIP2	0.23222012866467467	92
CYGB	0.5073134671024196	96
CYHR1	0.2174780772044932	53
CYLD	0.23591836734693877	50
CYP20A1	0.40659635140916106	96
CYP27A1	0.7825851042181804	96
CYP2S1	0.5755416665286743	96
CYP2W1	0.836671810981744	35
CYP3A5	0.5805668016194333	39
CYP4F11	0.21334073548604518	46
CYP4F12	0.3470307250839866	70
CYP4F3	0.28042030332621787	40
CYP51A1	0.6338010974175717	96
CYP7B1	0.6153781566879817	83
CYR61	0.5188178587462573	79
CYSTM1	0.6084623949792489	39
CYTH1	0.26493286833238505	44
CYTH2	0.04472132634192441	30
D2HGDH	0.30333476036793716	90
DAAM1	0.21711912658660087	58
DAB2	0.6254082266823743	96
DAB2IP	0.19162118913021267	93
DACH1	0.5980612244897958	49
DAD1	0.038069852380347706	96
DAG1	-0.30293041411222343	96
DAGLB	0.08666321098601652	74
DAP	0.3974212889577162	96
DAP3	0.05365608828057705	96
DAPK2	0.7211569766528029	96
DAPK3	0.12132927738529344	96
DARS	0.3478818215194167	96
DARS2	0.606106336943915	96
DAXX	0.5482216813606817	78
DAZAP1	0.11605595593020673	96
DAZAP2	0.41099001782532363	68
DBI	0.10924517936231255	96
DBN1	0.5602316890503861	96
DBNL	0.3850695551408797	96
DBR1	0.2629179954705645	96
DBT	0.42890038157925037	96
DCAF1	0.3482380325373656	93
DCAF11	0.21416684755774923	72
DCAF13	0.1925560416631877	96
DCAF7	0.04527311387694156	96
DCAF8	0.2958867037690861	96
DCAKD	0.3640768774441269	91
DCK	0.36290175829714866	95
DCN	0.5810628415862199	96
DCP1A	0.08854968562843792	96
DCP1B	0.0914025778760163	85
DCPS	0.45104708978433317	96
DCTD	0.6876066130071838	96
DCTN1	-0.11465914257275697	96
DCTN2	0.3219676801710917	96
DCTN3	-0.10615813505301236	96
DCTN4	0.012785815559521995	96
DCTN5	0.08709880898275532	96
DCTN6	0.33551618658232213	96
DCTPP1	0.37857818685681605	96
DCUN1D1	0.3663250495467137	96
DCUN1D3	0.6189487166885637	75
DCUN1D5	0.14426037951726572	79
DCXR	0.147968284772528	96
DDA1	0.2911503982740146	62
DDAH1	0.2596431018053848	96
DDAH2	0.80172004505432	96
DDB1	0.32492980100109886	96
DDB2	0.6921248172920089	96
DDC	0.543558585102486	91
DDHD2	0.22472249240222772	71
DDI2	0.15183343742622515	96
DDOST	0.19662290725828174	96
DDR1	0.3849222421006245	84
DDRGK1	0.2535074183990839	96
DDT	0.25014921729325496	96
DDX1	0.1875004239271246	96
DDX10	0.24984462656712117	90
DDX17	0.20302093085062184	96
DDX18	0.22219433866795585	96
DDX19A	0.23506530063922842	96
DDX19B	0.5506524865532821	96
DDX20	0.1617647625769825	92
DDX21	0.42528240590649685	96
DDX23	0.1940691302466943	96
DDX24	0.2515752704813151	96
DDX27	0.8092147207825952	96
DDX28	0.06269373476689713	96
DDX31	0.30190299910158686	68
DDX39A	0.44606243938171036	96
DDX39B	0.2516693741824945	96
DDX3X	0.4994930055136819	96
DDX41	0.17160733767760714	94
