gene	log2fc	pval	qval	n_pairs
ADAP1	0.22316770833333335	1.564547030225007e-05	2.845363520135422e-05	96
ADAR	0.5391677083333335	1.9577585447302082e-17	9.541570874547247e-16	96
ADCK5	0.1524857142857143	0.9186935424804688	0.9296402679489388	21
ADCY6	-0.6903054054054053	3.5952960364520498e-12	1.3604535312214778e-11	74
ADD1	-0.6281354166666665	1.8381851679476562e-17	9.541570874547247e-16	96
ADD2	-0.9644858974358973	1.5950128737539828e-13	7.415759785180506e-13	78
ADD3	-0.6377510416666665	3.662488769314172e-17	9.793023480830454e-16	96
ADGRE5	0.1595187499999999	7.786797208864963e-07	1.6089877537989921e-06	96
ADGRG1	0.6170438356164383	5.722501072438794e-09	1.4737911591167702e-08	73
ADH1B	-2.7225937499999997	1.9576390041525702e-17	9.541570874547247e-16	96
ADH1C	-2.1276749999999995	1.8966367946962143e-17	9.541570874547247e-16	96
ADH4	-1.461171052631579	1.0186340659856796e-10	3.18157167071598e-10	38
ADH5	-1.1458541666666664	1.838072737468209e-17	9.541570874547247e-16	96
ADI1	-0.08920898876404491	0.2996668025342477	0.3358611056134761	89
ADIPOQ	-0.9066454545454546	8.670613169670105e-07	1.7805676080598939e-06	33
ADIRF	-1.3434145833333329	3.682806355953502e-14	1.9303084251634412e-13	96
ADK	0.025178125	0.5130334438218604	0.5508869037453364	96
ADNP	0.5056833333333334	6.819300620699582e-17	1.3418999201962731e-15	96
ADO	-0.24025833333333343	3.306682359445832e-07	7.085446167206031e-07	96
ADPGK	0.2367572916666666	1.4772368446353952e-08	3.630423150194419e-08	96
ADPRH	-0.31771333333333335	7.802810082607691e-08	1.781185874250255e-07	90
ADPRHL2	-0.3805802083333334	1.643734672940938e-10	5.028819295627918e-10	96
ADRM1	0.6354697916666667	3.777828059781794e-16	3.954492482619797e-15	96
ADSL	-0.2550864583333333	1.2517567697969984e-09	3.4718071078622567e-09	96
ADSS	-0.0005666666666666875	1.0	1.0	96
ADTRP	-0.5826000000000001	0.0007674097903588073	0.0011857559381661074	37
AEBP1	0.4117104166666666	6.903793433586207e-06	1.2977738903314616e-05	96
AES	-0.39430370370370377	7.289648056030273e-05	0.00012431685004551883	27
AFAP1	-0.04063448275862071	0.4103938763130134	0.4482794718632378	87
AFAP1L2	-0.2875781609195402	1.7302824871936638e-06	3.45695807224011e-06	87
AFDN	0.07041874999999999	0.04463097294793487	0.05662428092051722	96
AFF4	0.2999068965517242	0.06551516801118851	0.08124607434141658	29
AFG1L	-0.2657909090909091	0.011472702026367188	0.015606317496937847	22
AFG3L2	-0.09517500000000002	0.00806407166792418	0.011138945196644705	96
AFM	-1.2948052083333335	6.438658451546985e-16	6.02724797378804e-15	96
AFTPH	-0.09198125000000001	0.029408055980149384	0.038169597131132174	96
AGAP1	-0.1415558139534884	0.1610298235452774	0.188509699208736	43
AGAP3	-0.12326296296296296	0.3705375945164521	0.4085627268236294	54
AGFG1	0.2187979166666668	1.0336065844700388e-13	4.971410707179854e-13	96
AGFG2	-0.4697729166666668	5.940579383176949e-12	2.1672293138517753e-11	96
AGK	0.07251562500000001	0.03530149150412784	0.04539729854345288	96
AGL	-0.6933312499999998	1.9571609108652048e-17	9.541570874547247e-16	96
AGMAT	0.26314895833333335	0.0005499790877795899	0.0008636956369233276	96
AGO1	-0.4235489583333336	1.7640848308895666e-14	9.953948806087554e-14	96
AGO2	-0.1377989583333334	0.00028280605072418443	0.0004569715304211352	96
AGO3	-0.4332362500000001	1.0594866246758628e-10	3.3014843311427605e-10	80
AGPAT1	-0.23385208333333338	7.934408270199648e-07	1.6363954837002592e-06	96
AGPAT2	0.15534431818181815	0.0015880497005437244	0.0023781753216401444	88
AGPAT3	0.06875208333333334	0.11441324095825936	0.13707151111593707	96
AGPAT5	0.19315312499999993	0.0001852223223091272	0.0003047220599244567	96
AGPS	0.18299270833333336	2.7773550212551476e-07	6.002988027577573e-07	96
AGR2	-0.06671979166666663	0.32711982065416456	0.3644987338928401	96
AGR3	-0.8191385416666663	1.9685828714838925e-09	5.357899588148249e-09	96
AGRN	-0.34334687499999994	4.659957436619263e-11	1.5243127470638048e-10	96
AGT	-1.0707697916666667	2.364022713906771e-17	9.541570874547247e-16	96
AGTRAP	-0.08337746478873241	0.21581373432967166	0.24809704311476477	71
AHCTF1	0.15860729166666668	1.1185802963352445e-08	2.793952050675039e-08	96
AHCY	0.29689375000000007	1.0888633248722383e-06	2.211772683338832e-06	96
AHCYL1	-0.4933895833333333	5.026807329501352e-13	2.1521921106333486e-12	96
AHCYL2	-1.0212354166666666	1.1446992822455048e-15	9.4583805363459e-15	96
AHNAK	-1.0510656250000006	1.9577585447302082e-17	9.541570874547247e-16	96
AHNAK2	-1.2674593749999998	7.770388001212067e-16	6.9419973973775235e-15	96
AHR	0.09933999999999996	0.04379707918125639	0.055629421474261476	65
AHSA1	0.23613750000000003	2.2139329795112598e-10	6.666641094946607e-10	96
AHSG	-1.1398447916666672	3.2477861092796733e-16	3.5378387111037558e-15	96
AHSP	-1.342810810810811	5.400915026866163e-06	1.0273529604549216e-05	37
AIDA	-0.32613541666666673	1.852167685703106e-10	5.622906863760228e-10	96
AIF1	-0.07193863636363639	0.2972747139992834	0.33362597126483645	88
AIFM1	0.19605520833333326	3.1736330954769086e-06	6.1448497655280175e-06	96
AIFM2	-0.38013859649122816	4.820145694079188e-06	9.205339442521286e-06	57
AIG1	0.09746521739130438	0.975734716867293	0.9786521476248571	23
AIM1	0.3326947916666666	9.254766323148469e-08	2.09128417857875e-07	96
AIMP1	0.28185208333333345	9.131097725465409e-15	5.5792836648585995e-14	96
AIMP2	0.3584885416666666	7.0432820270338885e-15	4.412760289542459e-14	96
AIP	-0.04762812499999997	0.07977421380935291	0.09773652309111554	96
AK1	-1.0551760416666667	4.848841191360182e-17	1.1065582788653538e-15	96
AK2	0.14382083333333337	0.0006685396697840735	0.00103945136606752	96
AK3	-0.2432697916666666	5.961787241536555e-07	1.249145240583034e-06	96
AK4	-0.19552604166666668	0.03165528961369634	0.040927989596895115	96
AKAP1	0.1603645833333334	3.637566860724637e-05	6.36692827252846e-05	96
AKAP12	-1.2844531249999995	1.5649629053483515e-16	2.138480918970842e-15	96
AKAP13	-0.04760000000000001	0.05232635586575289	0.06577806286365677	96
AKAP17A	0.18782380952380956	0.0011742862379643248	0.0017821392682829656	63
AKAP5	-0.7846062499999998	7.36233980740977e-05	0.00012546085285220255	32
AKAP8	0.30607499999999993	1.6967724727952292e-13	7.850790703436685e-13	96
AKAP8L	0.2949072916666667	6.751529277940419e-13	2.8327711022953265e-12	96
AKAP9	-0.09637395833333336	0.0005574809107791199	0.000873456195800354	96
AKR1A1	-0.28590625000000003	3.359276557776703e-09	8.901021495309598e-09	96
AKR1B1	-0.7230135416666665	2.467690073214028e-15	1.776366169655892e-14	96
AKR1B10	-1.638278125	7.541962760960495e-16	6.810098003133777e-15	96
AKR1C2	-1.5797095890410955	2.1927062865990825e-13	1.0014204545128145e-12	73
AKR1C3	-0.6088593750000001	4.395863891563691e-08	1.0279487922098572e-07	96
AKR1D1	-0.5572013888888887	9.503107023683536e-05	0.00016064552708016457	72
AKR7A2	-0.6948541666666669	1.8793014370409875e-16	2.420700276693723e-15	96
AKR7A3	-0.3063864583333332	0.00010407585056448712	0.0001750495821618088	96
AKT1	-0.325340625	1.341132631625775e-11	4.6814041756385666e-11	96
AKT1S1	-0.3894051282051282	5.2219257600656505e-09	1.349533895388307e-08	78
AKT2	-0.14499218750000004	0.005292178280337203	0.007492134222996896	64
AKTIP	-0.24741842105263162	0.00010579609079286456	0.00017784664824087404	38
ALAD	-0.651360416666667	1.3678619886415848e-15	1.0927095855126882e-14	96
ALB	-1.6810062499999996	3.1512900002407938e-16	3.471789634165016e-15	96
ALCAM	-0.4962750000000002	3.011934489057469e-09	8.01549721820173e-09	96
ALDH16A1	-0.27754270833333333	3.580605537571945e-14	1.8885442257523727e-13	96
ALDH18A1	0.6132458333333334	3.45057087459856e-16	3.686494303056014e-15	96
ALDH1A1	-2.0511479166666677	2.0202061895772765e-17	9.541570874547247e-16	96
ALDH1A3	0.2420270833333333	0.005008124878459802	0.007104992558593109	96
ALDH1B1	-0.08084791666666669	0.6729707803115772	0.70456088089719	96
ALDH1L1	-0.6242187500000002	2.03067875135841e-08	4.9112558553942226e-08	96
ALDH1L2	-0.412425	5.3333336235054155e-11	1.7285669217438566e-10	96
ALDH2	-0.12393750000000003	0.020914390673370146	0.02765910645133852	96
ALDH3A2	-0.5947281250000002	8.006506895147542e-16	7.077161364893921e-15	96
ALDH4A1	0.241525	0.0033026682193807127	0.004772259548530089	96
ALDH5A1	0.17686458333333335	0.03626694320031604	0.046523129363310524	96
ALDH6A1	-0.6511416666666664	5.587961220962542e-15	3.601309493894111e-14	96
ALDH7A1	-0.2710500000000002	5.625754824941847e-08	1.3010406453131627e-07	96
ALDH9A1	-0.6117166666666666	3.45057087459856e-16	3.686494303056014e-15	96
ALDOA	-0.13026979166666666	0.0011299627869711993	0.0017186398408047556	96
ALDOB	0.17265624999999993	0.029680810783493865	0.03850871389411339	96
ALDOC	-0.06092812499999998	0.1840644252348389	0.21368587731323554	96
ALG1	0.2648739583333332	2.1633394029580818e-08	5.2151793224742265e-08	96
ALG11	0.06073625000000001	0.23899990730518372	0.2725565830546452	80
ALG12	-0.309843076923077	6.817652478043835e-06	1.2826592954345511e-05	65
ALG13	-0.17996075949367096	0.012343128839495269	0.01673268365006542	79
ALG14	-0.11005	0.045679688453674316	0.05785633940640004	24
ALG2	0.007787499999999999	0.9286601647486212	0.9384517314804187	96
ALG5	0.3372083333333333	6.0170244282821794e-12	2.1939248309426705e-11	96
ALG8	0.11800000000000002	0.21616744995117188	0.24846109674874287	20
ALG9	-0.13874482758620693	0.03657813229283339	0.046904183782992964	58
ALKBH5	-0.17831739130434784	0.14740098861048523	0.17325039113310184	46
ALOX15	-0.3489093749999999	2.3008831870456982e-06	4.5295262036061e-06	96
ALOX5	0.14215104166666662	0.03435791081941746	0.04426021960204911	96
ALOX5AP	-0.0928090909090909	0.42435701200144826	0.46232724805419234	88
ALPL	0.02193793103448275	0.9229010474478536	0.9331941412701809	58
ALYREF	0.28268437499999993	2.013164661555053e-10	6.086670443611019e-10	96
AMACR	0.6693166666666669	8.451235662537253e-08	1.9187593928921298e-07	96
AMBP	-1.3440718749999998	2.0200829402503628e-17	9.541570874547247e-16	96
AMDHD2	-0.1327084507042253	0.05139771308242954	0.06473197992679178	71
AMPD2	0.20337083333333342	1.8398320514270688e-09	5.0299238928379e-09	96
AMPD3	0.24772187500000006	1.5409784009290528e-07	3.412021152420137e-07	96
AMT	-0.6659093749999999	9.407402195863986e-12	3.3464613643717646e-11	96
AMY2A	-1.07775641025641	2.7831338229589164e-05	4.9214667417584e-05	39
ANAPC1	-0.11473939393939393	0.03209694123078004	0.04145906405800987	66
ANAPC16	-0.29419999999999996	0.008009910583496094	0.01106869003185897	21
ANAPC2	-0.19514999999999996	0.11398696899414062	0.13666676941580466	20
ANAPC4	-0.43273142857142843	4.3821174334129955e-08	1.0250915572094765e-07	70
ANAPC5	0.14356111111111114	0.00011042456501162515	0.00018520960166574826	72
ANAPC7	0.42149062499999973	1.997818792694332e-16	2.5197181734799374e-15	96
ANG	-0.591623958333333	4.1363291638698835e-16	4.2497139908733616e-15	96
ANGPTL2	-0.5711239583333333	2.2450421041068314e-10	6.754254473745619e-10	96
ANK1	-1.172507291666667	9.672850305883073e-15	5.872864497933895e-14	96
ANK2	-1.5194770833333342	1.7811848543493422e-17	9.541570874547247e-16	96
ANK3	-0.6226270833333336	2.219852824242089e-17	9.541570874547247e-16	96
ANKFY1	-0.33160104166666654	1.714629492839566e-14	9.723963877819653e-14	96
ANKHD1	-0.011579166666666668	0.6877027749373991	0.7168737684257733	96
ANKLE2	0.035636842105263154	0.6592426438298021	0.6911796995552653	57
ANKMY2	-0.2884124999999999	6.094433481864151e-12	2.2163061364788082e-11	96
ANKRD13A	-0.49193333333333306	1.2147588522623013e-15	9.903109851059257e-15	96
ANKRD17	0.18818227848101265	2.776458990035672e-06	5.419168191300574e-06	79
ANKRD22	0.7517510416666665	3.894297489797384e-16	4.050673156441961e-15	96
ANKRD27	-0.5762090909090909	1.759268343448639e-06	3.510687482509494e-06	33
ANKRD28	0.055150574712643695	0.04263001759233761	0.05423948189398692	87
ANKRD44	-0.3635552083333334	2.3292869128684135e-11	7.880577861035899e-11	96
ANKRD54	-0.060424000000000005	0.18444897927691706	0.2140207889949562	50
ANKS1A	-0.26247499999999996	8.451235662537253e-08	1.9187593928921298e-07	96
ANKS4B	-0.340525	1.988239935383938e-08	4.81208575991733e-08	96
ANLN	0.8906857142857143	4.0978193283081055e-07	8.711112127255729e-07	28
ANO1	0.010283582089552233	0.9800656654244342	0.9822618089830488	67
ANO10	-0.47733125000000004	6.214454061446515e-17	1.2868900889260009e-15	96
ANO6	-0.3722385416666669	9.831035441023015e-09	2.4712033261080334e-08	96
ANP32A	0.39090729166666666	9.672358412280642e-15	5.872864497933895e-14	96
ANP32B	0.495090625	6.493271514505173e-16	6.02724797378804e-15	96
ANP32E	0.48706145833333364	1.0002317022818913e-14	6.045544586134423e-14	96
ANPEP	-0.6637156250000003	3.71348054137864e-10	1.0919429757024171e-09	96
ANTXR1	0.3737000000000002	0.004085188270660565	0.0058500593613365496	54
ANTXR2	-0.7942454545454548	1.5586414314606968e-15	1.21169471189685e-14	88
ANXA1	-0.3126677083333334	4.946957483169759e-05	8.553901483140699e-05	96
ANXA11	-0.20403645833333336	1.5251525017174242e-08	3.741224180629689e-08	96
ANXA13	-0.5559666666666666	2.4709911839028807e-07	5.363273973731617e-07	96
ANXA2	-0.10059166666666668	0.020314423005954006	0.02689215942125995	96
ANXA3	0.7868302083333337	4.741357927030867e-14	2.424642146463314e-13	96
ANXA4	0.30078333333333335	2.1059014592388096e-09	5.71309862112138e-09	96
ANXA5	-0.3659489583333333	6.655608114657071e-09	1.7016949253519164e-08	96
ANXA6	-0.8752333333333335	1.7144583344043245e-14	9.723963877819653e-14	96
ANXA7	-0.4618729166666667	6.6482413725730314e-15	4.188295508985099e-14	96
AOC1	-0.8040062499999999	7.620057639342884e-14	3.7480180866826546e-13	96
AOC3	-2.17884375	2.084618494063428e-17	9.541570874547247e-16	96
AOX1	-0.917091304347826	1.6689300537109375e-06	3.339353334430862e-06	23
AP1B1	-0.13095104166666668	1.0788300562770527e-06	2.1932941962311353e-06	96
AP1G1	0.01978020833333333	0.4203715119918586	0.4583577240380421	96
AP1G2	0.015821874999999996	0.5356487981718485	0.572787342514334	96
AP1M1	0.028674999999999996	0.5320444428935982	0.5692059895895325	96
AP1M2	0.009091666666666663	0.8378523031043097	0.8572748362859255	96
AP1S1	0.049585416666666667	0.2859449021638445	0.32187992426463635	96
AP1S2	-0.1983708333333334	0.0005198003694104614	0.0008176648718346508	48
AP2A1	0.10762708333333339	1.8777765022431206e-07	4.118340161343281e-07	96
AP2A2	-0.37957812500000015	5.662583519405807e-17	1.2062550249635281e-15	96
AP2B1	-0.025126041666666654	0.6166232145751882	0.6502554458637123	96
AP2M1	-0.17148750000000004	2.9632526271311968e-08	7.060009750087139e-08	96
AP2S1	-0.12610937500000002	0.0012204164772513665	0.00184867332261897	96
AP3B1	0.08952916666666667	5.468276390120903e-06	1.0393197810886703e-05	96
AP3D1	0.13607083333333328	7.583431374113179e-09	1.9278984876440057e-08	96
AP3M1	-0.04419687499999999	0.028868479363780383	0.037527345098159776	96
AP3M2	-0.1378746835443038	0.01286364561855927	0.0173926236305752	79
AP3S1	0.020227083333333336	0.12527963347644486	0.14928970887983456	96
AP5B1	-0.4270887323943663	2.8181988049959824e-09	7.535789470991647e-09	71
AP5Z1	-0.03510357142857142	0.973184622824192	0.9763863667605062	28
APAF1	-0.02396562500000002	0.8236032499666509	0.8439826186079519	96
APBB1IP	-0.3567583333333333	1.9114656693465165e-07	4.188119913666159e-07	96
APBB2	-0.0990138888888889	0.28559634322300553	0.3215415114420447	36
APCS	-1.701520833333334	4.7001234215024505e-17	1.106491511106878e-15	96
APEH	-0.24757708333333325	8.623574487985594e-08	1.9559496486333788e-07	96
APEX1	0.24893749999999992	6.565611207145966e-11	2.1025625579351924e-10	96
API5	0.45010416666666675	1.4717271733313914e-16	2.092514524373062e-15	96
APIP	-0.20536354166666662	7.291943167610786e-07	1.513196619594827e-06	96
APLP2	0.02034895833333333	0.6282460724170453	0.6616802040574501	96
APMAP	0.4325687499999999	3.833260800010859e-12	1.4383303527557524e-11	96
APOA1	-1.2074385416666666	1.8798402804552536e-16	2.420700276693723e-15	96
APOA2	-1.310889583333333	1.0850215696987053e-14	6.522768558341052e-14	96
APOA4	-1.1792750000000005	8.732313701098553e-17	1.5060435120994909e-15	96
APOB	-0.8303291666666667	5.686899065999046e-14	2.8579330212574984e-13	96
APOBEC3C	-0.377005	0.0019440584341867799	0.0028804523045404384	20
APOBEC3F	-0.23161538461538456	0.07957255840301514	0.09752508117022808	26
APOBEC3G	0.0173258064516129	0.3519269028077203	0.38935976103842274	31
APOBR	-0.5513500000000001	4.9753308173775875e-15	3.2533620325327714e-14	96
APOC1	-0.7516583333333334	6.893773824264653e-11	2.2003809726046326e-10	96
APOC2	-0.920855172413793	7.130457183004728e-11	2.271521236504213e-10	87
APOC3	-0.8914291666666666	3.735000815304918e-12	1.4079330850165573e-11	96
APOD	-0.5643854166666669	2.576551584495108e-09	6.922741121496868e-09	96
APOE	-0.5732656250000002	2.382419672459492e-09	6.432053755545565e-09	96
APOF	-0.29362222222222223	0.07700053814915009	0.09458011908506919	36
APOH	-0.7974187500000002	2.1624590435227076e-12	8.444666893477209e-12	96
APOL1	-0.8273057471264365	4.433614306073319e-13	1.9178026034458996e-12	87
APOL2	0.18759583333333343	0.0024207304323303714	0.003551428049530825	96
APOL3	-0.08178854166666667	0.19203247877373086	0.22224355702828366	96
APOM	-0.6949041666666664	6.070640581526165e-10	1.7442367306834705e-09	96
APOO	-0.03968541666666666	0.13741676408868003	0.16232795092300456	96
APOOL	-0.30218854166666675	2.0616222932820813e-10	6.227565945803459e-10	96
APP	0.28392395833333334	1.0902143065195273e-12	4.419485064918132e-12	96
APPL1	-0.4533020833333334	2.2909584079656233e-17	9.541570874547247e-16	96
APPL2	-0.4374281250000002	3.611305354218105e-15	2.4697500123801493e-14	96
APRT	0.13595312499999998	0.007977129353996545	0.011028150446766432	96
APTX	0.044444736842105266	0.5562649055791553	0.5922587497673892	38
AQP1	-1.2067436781609198	3.24183805995197e-13	1.4346630306212248e-12	87
AQP8	-2.5507913793103443	6.21649054606266e-11	1.9974346299585434e-10	58
AQR	0.14992187500000007	2.4709343451039123e-07	5.363273973731617e-07	96
ARAF	-0.18563611111111106	2.789174315755009e-06	5.4397007222094065e-06	72
ARAP1	0.08111874999999999	0.07046904972904966	0.08698746175385356	96
ARCN1	0.2375020833333333	6.001077316246884e-10	1.7249883339631682e-09	96
ARF1	0.23034827586206888	0.02991486033385212	0.038804871999190624	87
ARF3	0.6148615384615385	0.0004383921104502172	0.0006948199076330042	65
ARF4	0.14324374999999998	0.0011819261434041508	0.001792797308636321	96
ARF5	0.038827083333333345	0.4760991251488331	0.5136939579645419	96
ARF6	-0.278715625	1.0668101203187455e-10	3.3166029180808454e-10	96
ARFGAP1	0.42220833333333313	1.4016579247194865e-12	5.607467511593939e-12	96
ARFGAP2	0.18719999999999992	2.0739964702052863e-08	5.0069961563898045e-08	96
ARFGAP3	0.1717270833333333	0.00015544108235472791	0.00025813223304897763	96
ARFGEF1	0.12056250000000002	0.029956698899721017	0.03884430080766308	96
ARFGEF2	0.1934833333333333	1.396317884346762e-06	2.8123376421742496e-06	96
ARFGEF3	0.11922686567164174	0.009360351150723133	0.012852762151085039	67
ARFIP1	-0.03453645833333333	0.3552049050402125	0.3927273744091605	96
ARFIP2	0.05263103448275859	0.13406417913678487	0.15879883083133645	87
ARFRP1	0.034864556962025325	0.3381305189126167	0.3752717372017776	79
ARG1	0.194465625	0.030320697484294924	0.03929332807072332	96
ARGLU1	0.45207604166666693	2.857264463458396e-14	1.5385496017927631e-13	96
ARHGAP1	-0.001495833333333341	0.5649163882106127	0.6006377255950873	96
ARHGAP10	-1.1383656250000003	1.0831837854418467e-16	1.7140337954765985e-15	96
ARHGAP12	-0.029171875	0.45385436427387893	0.49220406376877784	64
ARHGAP15	-0.1987944444444444	0.062117590656271204	0.07734723751167845	36
ARHGAP17	-0.21196354166666662	2.400720838214444e-12	9.294350519380422e-12	96
ARHGAP18	0.143428125	4.246175314785571e-06	8.143965176356887e-06	96
ARHGAP21	-0.24137837837837842	0.004577640313073061	0.00651769712657198	37
ARHGAP25	-0.09711354166666668	0.05597829889026282	0.07017160075761832	96
ARHGAP26	0.05179444444444445	0.21078399243779056	0.24256428906777647	72
ARHGAP27	-0.08084687500000001	0.06658514294559052	0.08245103802546454	96
ARHGAP30	-0.11295476190476189	0.1955963560035343	0.22609509862641483	42
ARHGAP32	0.024124137931034476	1.0	1.0	29
ARHGAP35	-0.23945862068965515	7.83436273767354e-08	1.7871723769823796e-07	87
ARHGAP4	0.0013135416666666764	0.9461002291847517	0.953205181836085	96
ARHGAP45	-0.18387499999999993	0.0011372234461961034	0.0017285074989872354	96
ARHGAP5	-0.322815625	1.0670420207600987e-09	2.9815847218990014e-09	96
ARHGAP6	-1.1743583333333332	5.820766091346741e-11	1.8801887196362678e-10	36
ARHGAP9	-0.1976918918918919	0.020975199041107676	0.027717669956035335	74
ARHGDIA	-0.339159375	0.0009548606136649373	0.0014636104302367032	96
ARHGDIB	-0.012349999999999967	0.9069092279090939	0.9193795723847251	96
ARHGEF1	0.19442083333333338	1.2451884788590446e-08	3.09062874756394e-08	96
ARHGEF10L	-0.09981562499999996	0.014276834575292491	0.019191200794557668	96
ARHGEF11	-0.31446666666666667	4.199814580064987e-08	9.838182967058659e-08	57
ARHGEF12	-0.11970104166666663	1.409176649809496e-06	2.8366480658851078e-06	96
ARHGEF16	0.022502083333333357	0.5320444428935982	0.5692059895895325	96
ARHGEF17	-0.642773958333334	1.0923474098373493e-13	5.231438844678934e-13	96
ARHGEF18	0.09878437499999998	0.051009246980462435	0.06427893275580812	96
ARHGEF2	0.13537395833333335	0.000104080009426659	0.0001750495821618088	96
ARHGEF37	-1.2118177215189871	4.672015417025996e-14	2.3945417442954476e-13	79
ARHGEF40	-0.03629523809523808	0.45967411330609953	0.4978937078092705	63
ARHGEF5	0.18743142857142858	0.004790941942671405	0.006811279824832053	70
ARHGEF6	-0.18350833333333336	9.385833756385154e-06	1.744309104476122e-05	96
ARHGEF7	-0.020789583333333347	0.47046234635038486	0.5081841702889602	96
ARID1A	0.05851494252873563	0.031718322819482885	0.04099393365985047	87
ARID1B	-0.0465814814814815	0.3798924789106569	0.4180250354291615	81
ARID2	0.03940169491525423	0.3377638461235728	0.3749268106623179	59
ARID3A	0.6777042857142855	7.842252809819237e-07	1.6193805509719073e-06	70
ARIH1	-0.19180729166666657	3.1010243029984113e-05	5.469182978132582e-05	96
ARIH2	-0.18990684931506852	0.00015366697499711183	0.0002553124653926754	73
ARL1	-0.018141666666666657	0.43635197858984287	0.47431714587803886	96
ARL15	-0.18529687499999994	2.24510042431601e-05	4.014493269385957e-05	96
ARL2	-0.10001979166666668	0.14684631381543406	0.17265894135782459	96
ARL2BP	-0.3369203703703703	1.5743322138836719e-07	3.4812771334692e-07	54
ARL3	-0.4376302083333335	4.845772375562788e-09	1.2576513295029302e-08	96
ARL6	-0.842077142857143	9.837094694375992e-09	2.471800311032529e-08	35
ARL6IP1	0.1719760416666666	3.7548391291485616e-05	6.563827088804977e-05	96
ARL6IP4	0.011016666666666676	0.2257398195752771	0.25853336454942544	96
ARL6IP5	-0.3342260416666667	5.428178215578526e-15	3.511827159914786e-14	96
ARL6IP6	-0.14636428571428575	0.001783114427506285	0.0026560645413276347	56
ARL8A	-0.19752469135802475	0.00045606686807217353	0.0007209596177889284	81
ARL8B	0.02176249999999998	0.6863585598187781	0.7158059346843125	96
ARMC1	-0.17358541666666658	1.3835719964201989e-06	2.789178042062234e-06	96
ARMC10	0.40175624999999987	4.5932552375168565e-12	1.7034908451354666e-11	96
ARMC6	0.2242906250000001	6.043129070398437e-08	1.3927637558675065e-07	96
ARMC8	-0.23098505747126447	9.029308294793517e-07	1.8508288832804676e-06	87
ARMCX2	-0.6671471428571426	6.532013170453496e-12	2.3688257492201354e-11	70
ARMCX3	0.4158854166666666	6.230623008939491e-13	2.6306639249197633e-12	96
ARMT1	0.03497395833333333	0.3894633918179796	0.42757484793107925	96
ARPC1A	-0.6955489583333332	2.943785808093072e-17	9.541570874547247e-16	96
ARPC1B	0.4442218750000002	2.194028625702558e-15	1.6017125190248598e-14	96
ARPC2	0.06174479166666665	0.06058757388507671	0.07556832742052047	96
ARPC3	0.17004999999999995	3.2554106515831412e-09	8.63945809393643e-09	96
ARPC4	-0.03651874999999997	0.35806382217293575	0.39582306524274613	96
ARPC5	0.2554604166666666	1.1524109304506698e-11	4.06067485945039e-11	96
ARPC5L	-0.1630729166666667	2.479338801755445e-05	4.414512744420722e-05	96
ARPP19	-0.5776098765432096	9.905899924264886e-09	2.4881573415160282e-08	81
ARR3	-0.9284250000000003	6.45597596827032e-16	6.02724797378804e-15	88
ARRB1	-0.8663583333333332	2.1511874056686433e-17	9.541570874547247e-16	96
ARRB2	-0.015863541666666658	0.7134261745612845	0.7412693518865817	96
ARRDC1	0.31896666666666673	2.2237042805605565e-07	4.84692398254736e-07	72
ARSA	-0.6841624999999998	9.296819021225645e-13	3.801039813236273e-12	96
ARSB	-0.303653086419753	4.537035918051583e-07	9.61736934414157e-07	81
ARSD	-0.4199875	0.005330443382263184	0.007539941946363841	24
ARSE	0.1431333333333333	0.07546897984010593	0.092783834661402	87
ARVCF	-0.2691210526315789	0.0020785838671288272	0.003070281630243792	57
ASAH1	-0.12520312500000005	0.02324821679239164	0.030588799070436462	96
ASAP1	0.018743859649122823	0.796237692287054	0.8191931724511341	57
ASAP2	-0.2790291666666665	1.792157245255033e-06	3.573130151089455e-06	72
ASCC1	0.16545535714285714	0.036778569667387816	0.04715219260433878	56
ASCC2	-0.05923541666666666	0.13597198255671042	0.16077515385925129	96
ASCC3	0.1712989583333333	1.946398807701748e-08	4.7148593339916076e-08	96
ASF1A	-0.06534615384615385	0.30870273186883423	0.3450660826571158	39
ASH2L	0.29612604166666673	1.5625735965861773e-13	7.280073791317128e-13	96
ASL	-0.18675416666666667	0.0007005041098255714	0.0010864029245578751	96
ASMTL	-0.17893020833333342	3.917703798218325e-06	7.529038894943208e-06	96
ASNA1	-0.10008541666666669	3.467950490901542e-05	6.082831465713033e-05	96
ASNS	0.6294614583333334	1.0773112051928304e-13	5.173715730593199e-13	96
ASPH	0.29772187499999986	1.1194661739061152e-10	3.475720555534627e-10	96
ASPN	-1.5009635416666667	1.04700930670279e-15	8.769519898463193e-15	96
ASPSCR1	0.04438645833333333	0.3002026817503819	0.33634933063849565	96
ASRGL1	-0.18145818181818182	0.044784694989224855	0.056808568478485456	55
ASS1	0.2809041666666667	0.0009424997686541251	0.0014456403630316703	96
ATAD1	0.06748333333333333	0.019442529573017127	0.025783738071826826	96
ATAD2	0.5953692307692305	6.940899766050279e-07	1.4439223730366302e-06	39
ATAD3A	0.6468197916666665	3.6633683123689886e-17	9.793023480830454e-16	96
ATE1	-0.5027666666666666	1.0923474098373493e-13	5.231438844678934e-13	96
ATF1	0.11882499999999999	0.09974115854711106	0.12063519608663568	32
ATF7IP	0.1158965517241379	0.5647306069731712	0.6006305710499376	29
ATG12	-0.2156818181818182	0.0408780377254061	0.05219846880467254	44
ATG16L1	-0.10430729166666665	0.00023333087055065052	0.00037995553653502774	96
